PVT,corner,temp,vdd,code,f_hz,edges,idd_run_A,idd_dis_A,vbp,vbn,clk_dis_V,clk_hold_min_V,tstart_s,vmax,vmin
fs_27C_1.32V,mos_fs,27,1.32,1,6668889.629876619,12,1.28587e-05,1.1202e-05,0.924484,0.251222,1.32,1.32,7.368341379310342e-08,1.34518,-0.0223792
fs_27C_1.32V,mos_fs,27,1.32,2,8967805.577975072,12,1.67608e-05,1.48969e-05,0.91157,0.262888,1.32,1.32,5.5262743589743597e-08,1.35109,-0.0278198
fs_27C_1.32V,mos_fs,27,1.32,4,13601741.022850938,12,2.45527e-05,2.22525e-05,0.891717,0.280497,1.32,1.32,3.69397731092437e-08,1.3635,-0.0294477
fs_27C_1.32V,mos_fs,27,1.32,8,22988505.7471265,12,3.98794e-05,3.68399e-05,0.86322,0.305116,1.32,1.32,2.2247099009900997e-08,1.35549,-0.0437767
fs_27C_1.32V,mos_fs,27,1.32,16,41841004.18410043,12,7.02234e-05,6.55607e-05,0.824147,0.337787,1.32,1.32,1.2618857994579952e-08,1.32521,-0.03512
fs_27C_1.32V,mos_fs,27,1.32,32,78715365.23929468,12,0.000128713,0.000121317,0.771961,0.379907,1.32,1.32,6.9693197080291994e-09,1.34566,-0.0207701
fs_27C_1.32V,mos_fs,27,1.32,64,146284376.8285548,12,0.000239252,0.000226675,0.703563,0.433202,1.32,1.32,3.919584126984127e-09,1.32774,-0.0182891
fs_27C_1.32V,mos_fs,27,1.32,128,254452926.2086508,12,0.000436776,0.000416348,0.616077,0.499053,1.32,1.32,2.3550407407407412e-09,1.3311,-0.00799381
fs_27C_1.32V,mos_fs,27,1.32,255,394897918.8879671,12,0.000759182,0.00072859,0.50961,0.576408,1.32,1.32,1.5672136144578312e-09,1.33529,-0.0113203
fs_125C_1.08V,mos_fs,125,1.08,0,2836798.956057982,12,5.035e-06,4.25534e-06,0.810314,0.12556,1.08,1.08,1.6947121052631588e-07,1.09977,-0.0149817
fs_125C_1.08V,mos_fs,125,1.08,1,4128478.2429196653,12,6.95577e-06,6.06154e-06,0.792759,0.141548,1.08,1.08,1.1748741379310343e-07,1.09505,-0.0230139
fs_125C_1.08V,mos_fs,125,1.08,2,5441140.463041052,11,8.85452e-06,7.85836e-06,0.779362,0.153783,1.08,1.08,8.995974358974358e-08,1.10074,-0.0075774
fs_125C_1.08V,mos_fs,125,1.08,4,8108327.2520878855,11,1.26155e-05,1.1427e-05,0.75905,0.17231,1.08,1.08,6.11477731092437e-08,1.10064,-0.025799
fs_125C_1.08V,mos_fs,125,1.08,8,13535462.912831634,11,2.00583e-05,1.84757e-05,0.730727,0.197977,1.08,1.08,3.7294099009900986e-08,1.10111,-0.0212147
fs_125C_1.08V,mos_fs,125,1.08,16,24500796.275878973,11,3.46126e-05,3.22678e-05,0.693486,0.231287,1.08,1.08,2.1185457994579943e-08,1.0941,-0.00563522
fs_125C_1.08V,mos_fs,125,1.08,32,45974897.70585256,11,6.25461e-05,5.88244e-05,0.646017,0.272965,1.08,1.08,1.1732019708029197e-08,1.083,-0.00757877
fs_125C_1.08V,mos_fs,125,1.08,64,85084659.23593977,11,0.000114765,0.000108598,0.586452,0.324126,1.08,1.08,6.618484126984128e-09,1.08474,-0.00360574
fs_125C_1.08V,mos_fs,125,1.08,128,147666863.55581817,11,0.000207666,0.000197807,0.512947,0.385753,1.08,1.08,3.974840740740741e-09,1.08713,-0.00573716
fs_125C_1.08V,mos_fs,125,1.08,255,229700241.18525326,11,0.000359923,0.000345274,0.425764,0.456882,1.08,1.08,2.629203614457831e-09,1.09018,-0.00850021
fs_125C_1.20V,mos_fs,125,1.2,0,2956742.852074153,12,6.27766e-06,5.10009e-06,0.921444,0.133857,1.2,1.2,1.6190221052631584e-07,1.21526,-0.0180566
fs_125C_1.20V,mos_fs,125,1.2,1,4325633.705337819,12,8.67388e-06,7.32433e-06,0.903065,0.150667,1.2,1.2,1.1152741379310345e-07,1.22437,-0.0245087
fs_125C_1.20V,mos_fs,125,1.2,2,5713469.504356518,11,1.09889e-05,9.5392e-06,0.889029,0.163512,1.2,1.2,8.500574358974357e-08,1.22693,-0.0281035
fs_125C_1.20V,mos_fs,125,1.2,4,8524422.470377633,12,1.57218e-05,1.39437e-05,0.867683,0.182986,1.2,1.2,5.754377310924369e-08,1.21637,-0.0311694
fs_125C_1.20V,mos_fs,125,1.2,8,14250089.063056659,11,2.48679e-05,2.26629e-05,0.837727,0.210085,1.2,1.2,3.500809900990099e-08,1.22482,-0.0274897
fs_125C_1.20V,mos_fs,125,1.2,16,25927894.52532506,11,4.29839e-05,3.97833e-05,0.797953,0.245542,1.2,1.2,1.9728157994579942e-08,1.22183,-0.0164604
fs_125C_1.20V,mos_fs,125,1.2,32,49421765.34545822,12,7.7924e-05,7.29158e-05,0.746649,0.290386,1.2,1.2,1.0733719708029194e-08,1.20282,-0.00248216
fs_125C_1.20V,mos_fs,125,1.2,64,94082227.86715628,12,0.000143588,0.000135426,0.681448,0.346098,1.2,1.2,5.892184126984129e-09,1.20469,-0.00336198
fs_125C_1.20V,mos_fs,125,1.2,128,169118890.58007756,12,0.000261467,0.0002484,0.599897,0.414074,1.2,1.2,3.434540740740741e-09,1.20713,-0.00545926
fs_125C_1.20V,mos_fs,125,1.2,255,271444082.5190014,12,0.000457078,0.000437129,0.501703,0.493656,1.2,1.2,2.218983614457832e-09,1.21024,-0.00819087
fs_125C_1.32V,mos_fs,125,1.32,0,3077207.126811707,12,7.84205e-06,5.99556e-06,1.03337,0.141467,1.32,1.32,1.5418121052631585e-07,1.34257,-0.0138692
fs_125C_1.32V,mos_fs,125,1.32,1,4516507.836141096,12,1.06171e-05,8.66293e-06,1.01424,0.159007,1.32,1.32,1.0588041379310343e-07,1.34759,-0.025485
fs_125C_1.32V,mos_fs,125,1.32,2,5970149.253731325,12,1.35035e-05,1.13209e-05,0.999612,0.172407,1.32,1.32,8.084574358974357e-08,1.35091,-0.0304689
fs_125C_1.32V,mos_fs,125,1.32,4,8905512.512245087,12,1.90659e-05,1.66113e-05,0.977291,0.192761,1.32,1.32,5.46317731092437e-08,1.35325,-0.0377332
fs_125C_1.32V,mos_fs,125,1.32,8,14869888.475836415,11,3.00927e-05,2.7101e-05,0.945776,0.221213,1.32,1.32,3.3279099009900986e-08,1.35048,-0.0391546
fs_125C_1.32V,mos_fs,125,1.32,16,27060303.88721266,11,5.1888e-05,4.77537e-05,0.90357,0.258714,1.32,1.32,1.8691157994579945e-08,1.34778,-0.0296879
fs_125C_1.32V,mos_fs,125,1.32,32,51961548.45414383,12,9.42755e-05,8.78872e-05,0.848568,0.306589,1.32,1.32,1.0068019708029197e-08,1.33441,-0.0173
fs_125C_1.32V,mos_fs,125,1.32,64,100948919.84655754,12,0.000174444,0.00016403,0.777896,0.366689,1.32,1.32,5.413184126984128e-09,1.32459,-0.00823558
fs_125C_1.32V,mos_fs,125,1.32,128,186985789.08002982,12,0.000319668,0.00030259,0.688474,0.440829,1.32,1.32,3.0724407407407404e-09,1.3271,-0.00520927
fs_125C_1.32V,mos_fs,125,1.32,255,309319805.74716127,12,0.000562093,0.000536021,0.579404,0.528688,1.32,1.32,1.939293614457832e-09,1.33018,-0.00797811
