code,sample,isp_sigma_pct,isn_sigma_pct,mirror_ratio_x48,idac_A
1,86,6.1830837783098005,16.30992147368527,0.969173639136267,8.32663126e-06
1,87,9.810266034961355,19.09388803482885,1.0880950055092986,8.34704267e-06
1,88,7.075565145639329,20.105852364154693,1.1041547234040947,8.68586991e-06
1,89,9.87270177233387,16.168958800808642,1.2981355605738714,8.39580025e-06
1,90,5.259829969604891,18.710372071426207,1.1507410151218518,8.51860551e-06
1,91,6.542503162651095,13.188401895292714,1.0704094169482212,8.43553794e-06
1,92,8.906869730385875,17.604196782400454,1.1999942854618446,8.48152531e-06
1,93,5.023411820251791,16.482101398466785,1.151571707470914,8.34889109e-06
1,94,6.172521330286137,16.39453684020555,0.8716261513406012,8.54195643e-06
1,95,8.968865476724734,30.616361861701584,1.003753437592581,8.41064257e-06
1,96,7.874649310145896,18.81917123588403,1.2737531553238852,8.37698869e-06
1,97,7.191419663995639,26.349860438444423,1.140267311868826,8.45350343e-06
1,98,8.472812369911011,12.879582232557496,1.1278030820486078,8.3539565e-06
1,99,7.730523118387806,18.750326222048294,1.2353931207243134,8.5203127e-06
1,100,7.894171120687442,16.762017571538298,1.2699708079508107,8.53049741e-06
1,101,8.604971393904089,21.80665906393714,1.085051074043346,8.39683569e-06
1,102,7.051473006327996,17.50450158012566,1.0780099508473273,8.5776414e-06
1,103,10.22784860804968,25.699452529963338,1.0966288024043385,8.68834744e-06
1,104,8.11437756519244,22.799039090195187,1.1491357491962875,8.49055502e-06
1,105,7.409508579837962,13.10793818005895,1.1408698385353828,8.32182446e-06
1,106,6.301192204369919,19.184673344628948,1.1689535587330415,8.46176635e-06
1,107,6.792383662647892,15.53232030985684,1.0609990147467196,8.4352929e-06
1,108,5.589390054250828,15.850098051097604,0.960421172777196,8.18284226e-06
1,109,6.2823845735002255,18.874208244917682,1.295051669677078,8.48182483e-06
1,110,6.0150226482429945,16.011718799186387,1.0624550476751788,8.55503028e-06
1,111,6.722163876168578,17.72269764162245,1.049930587017364,8.33541476e-06
1,112,5.579569528583808,29.50041995237043,1.1739174270388213,8.50392683e-06
1,113,9.28015798041215,18.248043967222745,1.1175675849547995,8.31225051e-06
1,114,9.738771311524987,23.575154870900153,1.143271393700001,8.35606335e-06
1,115,7.221583187193552,18.233391623086195,0.9553170268268049,8.5384935e-06
1,116,7.3666194139199,21.07466393834123,1.121028720314997,8.63985893e-06
1,117,5.520505844053311,18.534890606319014,1.2209702355934489,8.42042557e-06
1,118,6.639050689447072,24.56546577152996,1.023788116638897,8.49342464e-06
1,119,6.024893934416199,14.330400683021104,1.0718277174626298,8.41221973e-06
1,120,8.361247831372376,18.063455718369383,1.1691138055545611,8.408333e-06
1,121,7.641388021908178,12.020775049128332,1.279194125869675,8.57471476e-06
1,122,7.258018671230926,21.717213822360083,1.2073077756312023,8.43367108e-06
1,123,10.468139870904249,16.517247536719285,1.1219787743319178,8.37544238e-06
1,124,8.858045350843549,19.317092850665276,1.0708840549140048,8.46811231e-06
1,125,5.135175348226571,21.66313225985571,1.115323966031968,8.55096577e-06
1,126,8.269277755305158,10.410242581124736,0.9762332063725851,8.67103166e-06
1,127,6.654288399467293,18.04816783577229,1.1059349777119012,8.41030016e-06
1,128,8.465647141266759,15.586614949544728,1.193222496389307,8.5764003e-06
1,129,9.524750032890886,20.39900853493842,0.9906599199107298,8.51446639e-06
1,130,6.70399340856845,17.47260092440694,1.2052460092648019,8.43374111e-06
1,131,6.164324536436069,24.495991661095236,0.9830922556313741,8.67330111e-06
1,132,5.408072022766869,12.265767621870962,0.99927584971061,8.33650706e-06
1,133,8.529749676827498,22.276332662841863,1.259912543875152,8.49685944e-06
1,134,12.409186458885957,22.776611830070536,1.0873414695160677,8.53701819e-06
1,135,10.820842263646758,24.811770656764256,1.096685891106707,8.25848935e-06
1,136,8.341362291816889,24.524893175638024,1.2249121081406724,8.59487165e-06
1,137,6.793182012020639,19.387475956104655,1.2703147647324964,8.58710688e-06
1,138,9.236301730784087,16.194131720571562,1.0688977436923923,8.53762844e-06
1,139,8.867718839643663,23.288700924412094,1.1514777766434818,8.54058836e-06
1,140,6.6585740049786715,23.800231005392263,1.2261454889407069,8.55658261e-06
1,141,9.324688803779251,21.54101195101263,1.239624264244482,8.48351096e-06
1,142,6.4049959469628055,11.472254253164023,0.9884649524626978,8.38185241e-06
1,143,7.4945077002514795,10.862953335171692,1.0727528401804658,8.44839009e-06
1,144,6.517339738662996,19.09985390196739,1.1219098569576709,8.56878246e-06
1,145,6.953626135642479,16.53009269271003,1.0518813037516048,8.41749637e-06
1,146,9.51118621314881,24.15349341715415,1.0042148046190156,8.61862584e-06
1,147,8.12109746508077,13.884079821912144,1.310023918606517,8.46729511e-06
1,148,5.859631525706866,22.132375025688386,1.1082019024351921,8.39855784e-06
1,149,8.22599180360977,10.345490936698692,1.0930910717075422,8.45012519e-06
1,150,9.534435460907982,13.564016904947849,1.0028058028654718,8.47580359e-06
1,151,6.599959868364989,14.449559831249335,1.0739088021405923,8.47019486e-06
1,152,8.531023792326188,18.28984160502953,1.0659384580798976,8.26585877e-06
1,153,7.28973012830507,21.488243621737467,1.0916165987718809,8.44399893e-06
1,154,6.84699751269133,20.33890103747235,1.0501482061039344,8.38912816e-06
1,155,9.91713071326566,15.934531587930133,1.1652860973793653,8.28438609e-06
1,156,6.819349870864333,15.153143411762095,1.074431909018289,8.34798105e-06
1,157,6.384609268752535,11.138564898955353,1.063599226278146,8.33158837e-06
1,158,7.0675722303742265,29.764745741074414,1.0441594633275086,8.53054493e-06
1,159,5.5691783057067115,18.434781375108198,1.2354351403758346,8.66996413e-06
1,160,6.9238985276391745,19.554536378978927,0.98200355722082,8.15570398e-06
1,161,6.490628718423657,18.869804423505414,1.1764384423210732,8.44768596e-06
1,162,8.216995361283452,17.322734371143113,1.0257477282109897,8.27719472e-06
1,163,8.088204674610934,21.10630474494076,1.259642409899232,8.49318981e-06
1,164,6.754282278352197,11.548435511082737,1.189244317439282,8.32076063e-06
1,165,9.711294182019985,18.400155032262084,1.0230505547546678,8.46383595e-06
1,166,8.393751541288632,12.072163281072578,1.1407488417432365,8.61548606e-06
1,167,7.2162443657398345,21.918496490331773,1.2697005234014425,8.43357248e-06
1,168,8.850028272905972,20.05306963852149,1.1822743676911247,8.59596664e-06
1,169,6.7482678312795485,23.14168452704058,1.1176733089013429,8.35494218e-06
1,170,8.920091755618072,24.983643622183337,1.1066559649778813,8.63562146e-06
1,171,9.452704261546339,15.80194310933956,1.0617961159598557,8.39852133e-06
1,172,9.91080139085586,19.672768945748324,1.2327598625112017,8.44056253e-06
1,173,7.0516208906790805,15.918239293047526,1.063924217074732,8.39450203e-06
1,174,6.921457677315103,15.41481611306959,1.1232466520752733,8.39758501e-06
1,175,6.631120783152832,15.308905706590313,1.2813075952647053,8.5930198e-06
1,176,9.821862364109508,11.931735436664498,1.1968168475737386,8.38185309e-06
1,177,4.164494998511178,22.24417084630218,0.9336813490487428,8.48642902e-06
1,178,7.27736044015563,17.554680233196112,1.1476146820083075,8.30762505e-06
1,179,8.557052931652498,26.42270225858965,1.0949118148462351,8.5116368e-06
1,180,7.313927971407742,24.789267746988934,1.2371599379180855,8.52126429e-06
1,181,9.708668722244171,18.81765869380785,1.0352426683859406,8.3855546e-06
1,182,7.844900102586379,21.871596362598158,1.042986723997051,8.72748149e-06
